Downloaded from PINT v8.0.0 at 2022/01/19 11:07:33

SELECT RefIncluded.[UID], RefIncluded.[REF], RefIncluded.[IDENT], RefIncluded.[SLAT],RefIncluded.[SLONG], RefIncluded.[AGE], RefIncluded.[DAGE], RefIncluded.[INTM], RefIncluded.[NINT], RefIncluded.[B], RefIncluded.[DB], RefIncluded.[DB%], RefIncluded.[DBN(%)], RefIncluded.[VDM], RefIncluded.[VADM], RefIncluded.[VDM/VADM], RefIncluded.[QAGE], RefIncluded.[QSTAT], RefIncluded.[QTRM],RefIncluded.[QALT],RefIncluded.[QMD], RefIncluded.[QACN], RefIncluded.[QTECH], RefIncluded.[QLITH],RefIncluded.[QMAG],RefIncluded.[QDIR], RefIncluded.[QPI]  FROM PINTmethodsLookup INNER JOIN RefIncluded ON PINTmethodsLookup.[UID] = RefIncluded.[UID] WHERE (RefIncluded.[AGE] >= 0.05) AND (RefIncluded.[AGE] <= 3) AND ((PINTmethodsLookup.[T+]=Yes) OR (PINTmethodsLookup.[LTD-T+]=Yes) OR (PINTmethodsLookup.[LTD-DHT-S]=Yes) OR (PINTmethodsLookup.[M+]=Yes)) AND (RefIncluded.[NINT] >= 3) ORDER BY RefIncluded.[UID];

UID | REF | IDENT | SLAT | SLONG | AGE | DAGE | INTM | NINT | B | DB | DB% | DBN(%) | VDM/VADM | VDM | VADM | QAGE | QSTAT | QTRM | QALT | QMD | QACN | QTECH | QLITH | QMAG | QDIR | QPI
2145 | 181 | SOH-4 Flow 199 | 19.3 | 205.0 | 0.085 |  | T+ | 4 | 39.600 | 12.100 | 31 | 52.9 | 9.000 | 9.730 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2146 | 181 | SOH-4 Flow 201 | 19.3 | 205.0 | 0.091 |  | T+ | 4 | 22.800 | 1.500 | 7 | 10.7 | 5.200 | 5.857 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2147 | 181 | SOH-4 Flow 202 | 19.3 | 205.0 | 0.093 |  | T+ | 3 | 34.300 | 8.000 | 23 | 42.3 | 7.800 | 7.150 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
2317 | 203 | Aso4 | 33.3 | 131.3 | 0.089 | 0.007 | T+ | 20 | 45.900 | 5.200 | 11 | 15.2 |  | 9.740 |  | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2318 | 203 | Aso3 | 32.9 | 131.4 | 0.123 | 0.006 | T+ | 14 | 31.800 | 3.600 | 11 | 14.9 |  | 6.146 |  | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2319 | 203 | Aso2 | 33.0 | 131.2 | 0.141 | 0.005 | T+ | 27 | 20.400 | 3.800 | 19 | 23 |  | 2.737 |  | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2320 | 203 | Aso1 | 33.0 | 131.2 | 0.266 | 0.014 | T+ | 9 | 31.000 | 3.400 | 11 | 15.4 |  | 5.901 |  | 1 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2372 | 207 | OT24 | 35.9 | 137.6 | 0.066 | 0.005 | T+ | 3 | 47.300 | 11.900 | 25 | 46 |  | 8.408 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2383 | 210 | HSDP2-035 | 19.7 | 205.0 | 0.445 |  | T+ | 4 | 19.300 |  | 18 |  | 4.300 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2384 | 210 | HSDP2-012 | 19.7 | 205.0 | 0.446 |  | T+ | 3 | 32.600 |  | 4 |  | 7.200 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2385 | 210 | HSDP2-033 | 19.7 | 205.0 | 0.459 |  | T+ | 3 | 35.400 |  | 14 |  | 7.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2387 | 210 | HSDP2-002 | 19.7 | 205.0 | 0.467 |  | T+ | 3 | 44.600 |  | 21 |  | 9.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2388 | 210 | HSDP2-040 | 19.7 | 205.0 | 0.481 |  | T+ | 3 | 40.000 |  | 42 |  | 8.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2389 | 210 | HSDP2-039 | 19.7 | 205.0 | 0.483 |  | T+ | 3 | 40.700 |  | 26 |  | 9.000 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2390 | 210 | HSDP2-025 | 19.7 | 205.0 | 0.497 |  | T+ | 3 | 37.700 |  | 21 |  | 8.400 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2392 | 210 | HSDP2-061 | 19.7 | 205.0 | 0.503 |  | T+ | 3 | 29.300 |  | 11 |  | 6.500 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2393 | 210 | HSDP2-063 | 19.7 | 205.0 | 0.515 |  | T+ | 3 | 35.400 |  | 14 |  | 7.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2394 | 210 | HSDP2-051 | 19.7 | 205.0 | 0.518 |  | T+ | 3 | 32.300 |  | 9 |  | 7.200 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2395 | 210 | HSDP2-053 | 19.7 | 205.0 | 0.518 |  | T+ | 3 | 31.100 |  | 2 |  | 6.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2397 | 210 | HSDP2-052 | 19.7 | 205.0 | 0.53 |  | T+ | 3 | 37.500 |  | 4 |  | 8.300 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2398 | 210 | HSDP2-003 | 19.7 | 205.0 | 0.532 |  | T+ | 3 | 21.400 |  | 22 |  | 4.800 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2399 | 210 | HSDP2-006 | 19.7 | 205.0 | 0.533 |  | T+ | 3 | 29.100 |  | 11 |  | 6.500 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2400 | 210 | HSDP2-056 | 19.7 | 205.0 | 0.534 |  | T+ | 3 | 33.600 |  | 8 |  | 7.500 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2401 | 210 | HSDP2-013 | 19.7 | 205.0 | 0.537 |  | T+ | 3 | 27.500 |  | 3 |  | 6.100 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2402 | 210 | HSDP2-001 | 19.7 | 205.0 | 0.538 |  | T+ | 3 | 34.000 |  | 6 |  | 7.600 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2403 | 210 | HSDP2-021 | 19.7 | 205.0 | 0.541 |  | T+ | 3 | 32.100 |  | 3 |  | 7.100 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2404 | 210 | HSDP2-058 | 19.7 | 205.0 | 0.548 |  | T+ | 3 | 32.000 |  | 4 |  | 7.100 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2405 | 210 | HSDP2-034 | 19.7 | 205.0 | 0.548 |  | T+ | 3 | 32.600 |  | 10 |  | 7.200 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2406 | 210 | HSDP2-064 | 19.7 | 205.0 | 0.548 |  | T+ | 3 | 32.500 |  | 9 |  | 7.200 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2408 | 210 | HSDP2-032 | 19.7 | 205.0 | 0.548 |  | T+ | 3 | 33.500 |  | 9 |  | 7.400 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2409 | 210 | HSDP2-038 | 19.7 | 205.0 | 0.548 |  | T+ | 3 | 40.000 |  | 42 |  | 8.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2410 | 210 | HSDP2-059 | 19.7 | 205.0 | 0.548 |  | T+ | 4 | 31.100 |  | 11 |  | 6.900 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2412 | 210 | HSDP2-030 | 19.7 | 205.0 | 0.55 |  | T+ | 3 | 25.800 |  | 9 |  | 5.700 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2413 | 210 | HSDP2-018 | 19.7 | 205.0 | 0.55 |  | T+ | 3 | 20.900 |  | 21 |  | 4.600 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2414 | 210 | HSDP2-026 | 19.7 | 205.0 | 0.553 |  | T+ | 3 | 35.300 |  | 7 |  | 7.800 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2415 | 210 | HSDP2-010 | 19.7 | 205.0 | 0.553 |  | T+ | 4 | 31.700 |  | 4 |  | 7.000 |  |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 0 | 4
2429 | 503 | GC58 | 17.4 | 246.8 | 0.06 |  | T+ | 4 | 24.200 | 2.300 | 9 | 15.4 |  |  |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
2431 | 503 | GC28 | 19.7 | 246.4 | 0.065 |  | T+ | 4 | 12.000 | 0.800 | 6 | 10.8 |  |  |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
2432 | 503 | GC57 | 17.4 | 246.8 | 0.071 |  | T+ | 3 | 10.000 | 1.400 | 14 | 24.6 |  |  |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
2433 | 503 | GC29 | 19.7 | 246.4 | 0.077 |  | T+ | 3 | 12.600 | 1.000 | 7 | 13.8 |  |  |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
2434 | 503 | GC55 | 17.4 | 246.8 | 0.092 |  | T+ | 4 | 17.400 | 3.900 | 22 | 37.6 |  |  |  | 0 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 0 | 0 | 1
2463 | 505 | FN-Q13 | -3.9 | 327.5 | 2.55 | 0.75 | T+;Tv | 5 | 20.200 | 1.300 | 6 | 9.9 |  | 5.012 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2464 | 505 | FN-Q15 | -3.9 | 327.5 | 2.55 | 0.75 | T+;Tv | 4 | 42.500 | 7.400 | 17 | 28.7 |  | 10.216 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2465 | 505 | FN-Q16 | -3.9 | 327.5 | 2.55 | 0.75 | T+;Tv | 4 | 28.200 | 2.300 | 8 | 13.2 |  | 7.153 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2467 | 505 | FN-Q19 | -3.9 | 327.6 | 2.55 | 0.75 | T+;Tv | 4 | 41.100 | 1.900 | 4 | 7.5 |  | 10.611 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2468 | 505 | FN-Q20 | -3.9 | 327.6 | 2.55 | 0.75 | T+;Tv | 6 | 34.400 | 0.600 | 1 | 2.6 |  | 8.866 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2469 | 505 | FN-Q21 | -3.9 | 327.6 | 2.55 | 0.75 | T+;Tv | 5 | 24.600 | 1.900 | 7 | 11.9 |  | 6.340 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2470 | 505 | FN-Q22 | -3.9 | 327.6 | 2.55 | 0.75 | T+;Tv | 3 | 35.800 | 0.600 | 1 | 2.9 |  | 9.075 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2471 | 505 | FN-Q24 | -3.9 | 327.6 | 2.55 | 0.75 | T+;Tv | 3 | 32.100 | 2.600 | 8 | 14.1 |  | 8.127 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
2473 | 505 | FN-Q9 | -3.9 | 327.5 | 2.55 | 0.75 | T+;Tv | 5 | 24.400 | 1.100 | 4 | 7 |  | 6.024 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2500 | 509 | OT69 | 35.8 | 137.5 | 0.393 | 0.006 | T+ | 8 | 53.100 | 6.200 | 11 | 16.7 | 10.200 | 10.001 |  | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 4
2501 | 509 | OT57 | 35.8 | 137.4 | 0.5 | 0.02 | T+ | 11 | 21.300 | 2.100 | 9 | 13.4 |  | 4.639 |  | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 4
2502 | 509 | OT66 | 35.9 | 137.5 | 0.636 | 0.01 | T+ | 6 | 40.400 | 3.100 | 7 | 11.5 |  | 7.826 |  | 1 | 1 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 0 | 4
2803 | 513 | TH03 | -17.7 | 210.6 | 0.815 |  | LTD-T+ | 3 | 4.700 | 0.800 | 16 | 30.2 |  | 1.170 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
2804 | 513 | TR02 | -17.7 | 210.6 | 0.815 |  | LTD-T+ | 4 | 9.200 | 0.900 | 10 | 15.9 |  | 2.229 |  | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 3
2805 | 513 | PU04 | -17.7 | 210.6 | 0.92 | 0.03 | LTD-DHT-S | 5 | 22.400 | 0.800 | 3 | 5.5 |  | 3.718 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2806 | 513 | PU05 | -17.7 | 210.6 | 1.03 | 0.02 | LTD-DHT-S | 5 | 15.100 | 1.800 | 11 | 18.5 |  | 3.433 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2807 | 513 | PU01 | -17.6 | 210.4 | 1.12 | 0.02 | LTD-DHT-S | 4 | 9.500 | 0.900 | 9 | 15.4 |  | 2.165 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2808 | 513 | MR32 | -17.5 | 210.2 | 1.5 | 0.04 | LTD-DHT-S | 7 | 13.300 | 2.400 | 18 | 26.6 | 2.100 | 2.050 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2809 | 513 | MR16 | -17.6 | 210.2 | 1.51 | 0.04 | LTD-DHT-S | 3 | 9.500 | 1.000 | 10 | 18.4 |  | 2.170 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2810 | 513 | MR23 | -17.5 | 210.2 | 1.55 | 0.06 | LTD-DHT-S | 6 | 13.000 | 2.100 | 16 | 24.4 |  | 2.183 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2818 | 513 | MR01 | -17.6 | 210.2 | 1.58 | 0.04 | LTD-DHT-S | 5 | 15.000 | 1.000 | 6 | 10.3 |  | 3.472 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2819 | 513 | MR06 | -17.6 | 210.2 | 1.62 | 0.08 | LTD-DHT-S | 5 | 8.700 | 0.600 | 7 | 10.7 |  | 2.021 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2821 | 513 | TA11 | -16.7 | 208.6 | 2.57 | 0.13 | T+ | 3 | 23.100 | 0.800 | 3 | 6 | 5.700 | 5.633 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2823 | 513 | RT12m | -16.8 | 208.6 | 2.61 | 0.03 | LTD-DHT-S | 6 | 8.700 | 1.000 | 11 | 17.2 |  | 1.883 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2825 | 513 | RT18m | -16.9 | 208.6 | 2.67 | 0.03 | T+ | 4 | 9.000 | 1.100 | 11 | 19.9 |  | 2.170 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2827 | 513 | RT10 | -16.9 | 208.6 | 2.76 | 0.03 | LTD-DHT-S | 3 | 4.200 | 1.400 | 32 | 63.7 |  | 0.990 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2828 | 513 | HH20  | -16.7 | 209.0 | 2.83 | 0.09 | LTD-DHT-S | 4 | 38.400 | 2.100 | 5 | 8.8 |  | 8.187 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2829 | 513 | HH09 | -16.8 | 209.0 | 2.86 |  | LTD-DHT-S | 5 | 17.800 | 1.000 | 5 | 8.7 |  | 4.117 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2832 | 513 | HH16 | -16.7 | 209.0 | 2.86 |  | LTD-DHT-S | 5 | 33.900 | 3.400 | 10 | 15.5 | 7.700 | 7.633 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2834 | 513 | TA15 | -16.6 | 208.6 | 2.9 | 0.05 | T+ | 5 | 7.400 | 0.700 | 9 | 14.7 |  | 1.445 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 5
2837 | 513 | TA16 | -16.6 | 208.6 | 2.97 | 0.04 | T+ | 4 | 3.000 | 0.400 | 13 | 21.8 |  | 0.507 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2911 | 605 | Hampton park | -37.0 | 174.9 | 0.055 | 0.005 | LTD-DHT-S | 6 | 9.500 | 1.200 | 12.6 | 19 |  | 2.107 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 6
2912 | 605 | Rangitoto | -36.8 | 174.9 | 0.076 |  | LTD-DHT-S | 3 | 40.000 | 5.100 | 12.8 | 22.4 |  | 6.868 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2913 | 605 | Pupuke | -36.8 | 174.8 | 0.14 |  | LTD-DHT-S | 4 | 13.100 | 1.200 | 9.2 | 14.9 |  | 2.116 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 5
2923 | 612 | DX01+03 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;T+ | 10 | 14.200 | 3.700 | 26 | 36.8 |  | 2.500 |  | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 4
2924 | 612 | DX02 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;T+;M+ | 5 | 6.800 | 1.500 | 22 | 35.1 |  | 1.100 |  | 0 | 0 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 1 | 4
2925 | 612 | DX04+18 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;T+ | 14 | 18.700 | 5.200 | 28 | 37.5 |  | 3.100 |  | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 4
2927 | 612 | DX06 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;T+ | 11 | 24.700 | 8.100 | 33 | 46.4 |  | 4.600 |  | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 4
2928 | 612 | DX07 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;M+ | 9 | 13.500 | 1.500 | 11 | 15.6 |  | 2.800 |  | 0 | 1 | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 1 | 6
2929 | 612 | DX08 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;M+ | 8 | 16.600 | 3.100 | 18 | 26.9 |  | 3.700 |  | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 4
2930 | 612 | DX09 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;T+;M+ | 6 | 20.400 | 3.300 | 16 | 24.4 |  | 3.100 |  | 0 | 1 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 5
2931 | 612 | DX10 | 40.0 | 113.6 | 0.53 | 0.3 | LTD-DHT-S;T+ | 8 | 29.500 | 6.800 | 23 | 33.6 |  | 5.600 |  | 0 | 0 | 0 | 1 | 1 | 0 | 1 | 0 | 0 | 1 | 4
2932 | 612 | DX11 | 40.0 | 113.6 | 0.53 | 0.3 | LTD-DHT-S | 5 | 29.800 | 4.200 | 14 | 22 |  | 5.500 |  | 0 | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 1 | 5
2933 | 612 | DX13+14 | 40.0 | 113.6 | 0.53 | 0.3 | LTD-DHT-S | 5 | 47.300 | 14.900 | 31 | 51.8 |  | 9.900 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
2934 | 612 | DX16+22 | 40.0 | 113.6 | 0.53 | 0.3 | LTD-DHT-S;T+ | 3 | 47.700 | 4.600 | 10 | 16.8 |  | 7.300 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
2935 | 612 | DX17 | 40.0 | 113.8 | 0.53 | 0.3 | LTD-DHT-S;M+ | 3 | 14.600 | 2.300 | 16 | 27.8 |  | 3.500 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
2947 | 613 | QTW11-15 | -36.0 | 289.0 | 0.8 | 0.5 | M+ | 4 | 5.600 | 0.400 | 7 | 11.6 | 1.300 |  |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
2991 | 623 | RT10 | -16.8 | 208.6 | 2.77 | 0.02 | LTD-DHT-S | 3 | 4.100 | 1.100 | 27 | 49.4 |  | 0.986 |  | 1 | 0 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 4
2992 | 623 | RT11m | -16.8 | 208.6 | 2.77 | 0.02 | LTD-DHT-S | 5 | 2.900 | 0.300 | 9 | 16 |  | 0.693 |  | 1 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 6
3193 | 638 | SI_1 | 27.3 | 247.1 | 3 |  | T+ | 5 | 21.600 | 2.100 | 9 | 15.1 |  | 5.142 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 6
3194 | 638 | SI_8 | 27.3 | 247.0 | 3 |  | T+ | 5 | 15.400 | 2.000 | 12 | 20.2 |  | 3.636 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 6
3195 | 638 | SJG_13 | 26.4 | 247.4 | 3 |  | T+ | 8 | 31.800 | 5.500 | 17 | 24.9 |  | 6.160 |  | 0 | 1 | 1 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 6
3197 | 639 | mc13 | -77.6 | 166.4 | 0.055 | 0.01 | T+ | 3 | 28.800 | 3.300 | 11 | 20.1 |  | 4.244 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
3201 | 639 | mc35 | -78.4 | 164.2 | 0.12 | 0.02 | T+ | 4 | 26.000 | 2.900 | 11 | 18.2 |  | 3.413 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 4
3202 | 639 | mc36 | -78.4 | 164.3 | 0.12 | 0.02 | T+ | 3 | 25.400 | 3.500 | 13 | 24.2 |  | 3.361 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
3203 | 639 | mc44 | -78.4 | 164.3 | 0.28 | 0.04 | T+ | 4 | 25.100 | 11.200 | 44 | 84.3 |  | 3.600 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 4
3204 | 639 | mc08 | -77.8 | 166.8 | 0.65 | 0.05 | T+ | 4 | 50.900 | 5.600 | 11 | 17.9 |  | 6.975 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 4
3206 | 639 | mc11 | -77.6 | 166.2 | 0.8 | 0.2 | T+ | 4 | 39.200 | 15.300 | 39 | 70.9 |  | 5.434 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 4
3209 | 639 | mc32 | -78.4 | 164.3 | 1.18 | 0.02 | T+ | 3 | 29.800 | 2.100 | 7 | 12.2 |  | 4.241 |  | 1 | 0 | 0 | 1 | 0 | 0 | 0 | 0 | 1 | 1 | 4
3214 | 639 | mc15 | -77.5 | 169.2 | 1.33 | 0.05 | T+ | 3 | 29.700 | 2.300 | 7 | 13.5 |  | 3.905 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
3215 | 639 | mc50 | -78.3 | 163.2 | 1.9 | 0.1 | T+ | 3 | 37.200 | 4.700 | 12 | 22.2 |  | 5.495 |  | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
3222 | 640 | sr34 | 43.9 | 247.2 | 0.945 | 0.06 | T+ | 3 | 78.500 | 3.700 | 4 | 8.2 |  | 15.381 | 12.991163511 | 1 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 1 | 1 | 5
3269 | 651 | G03 | 16.1 | 298.2 | 0.783 | 0.02 | M+ | 3 | 20.400 | 5.500 | 26 | 49.7 |  | 4.932 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
3271 | 651 | ME32 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 4 | 35.000 | 10.200 | 29 | 50.1 |  | 7.533 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
3273 | 651 | ME39 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 4 | 11.300 | 3.100 | 27 | 46.9 |  | 2.896 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
3274 | 651 | ME40 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 4 | 10.500 | 2.100 | 20 | 33.2 |  | 2.663 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
3275 | 651 | ME42 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 4 | 15.800 | 2.100 | 13 | 21.7 |  | 4.072 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 0 | 2
3277 | 651 | ME47 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 5 | 42.100 | 10.000 | 23 | 38 |  | 9.701 |  | 0 | 0 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 3
3278 | 651 | ME48 | 28.7 | 342.1 | 0.785 | 0.015 | M+ | 8 | 37.700 | 5.900 | 15 | 22.5 |  | 8.732 |  | 0 | 1 | 0 | 1 | 1 | 0 | 0 | 0 | 0 | 1 | 4
